Waylon Reyes,3,False,True,True,True
Kallie Black,4,False,True,False,False
Mckenna Drake,2,False,True,True,True
Sierra Fernandez,2,False,True,False,False
Maximillian Lewis,4,False,True,True,False
Javion Dennis,2,False,True,True,True
Kasey Cordova,3,False,False,True,False
Lukas Schroeder,1,True,True,False,True
Elise Simmons,2,False,False,False,False
Brice Contreras,4,True,True,True,True
Ada Henry,1,True,True,True,False
Mylie Bowen,1,False,True,False,False
Fisher Jensen,2,True,True,True,True
Bailey Compton,4,False,True,True,False
Victor Hancock,4,False,True,True,False
Christina Lynch,1,False,True,True,False
Brennan Walton,2,True,True,True,True
Braelyn Salazar,3,False,True,True,False
Jamya Pena,1,False,True,True,False
Layton Kerr,1,False,False,False,False
Deandre Higgins,2,True,False,True,True
Damarion Cortez,4,True,True,True,True
Erin Mcneil,2,True,True,False,True
Emma Rose,1,False,False,False,True
Carmelo Duran,3,True,False,False,True
Niko Clay,4,False,True,True,False
Addison Mcgrath,4,False,True,False,False
Leila Wiggins,3,False,True,False,True
Ramon Meyer,4,False,True,True,False
Cale Mitchell,3,True,True,False,False
Russell Soto,1,False,False,True,False
Moriah Bailey,1,True,True,True,True
Jazlynn Harvey,4,False,False,True,True
Ali Diaz,3,True,True,False,False
Jack Clements,2,True,True,False,False
Josephine Poole,1,False,False,True,True
Micaela Thomas,1,True,True,False,False
Alani Cervantes,1,False,True,True,True
Iris Vega,4,True,True,True,True
Asa Austin,1,True,True,True,True
Tiffany Garza,4,True,True,False,False
Lukas Branch,1,False,True,False,False
Jeremiah Wilkerson,1,False,True,False,False
Rishi Dunlap,4,True,True,True,True
Zackery Moody,4,False,True,True,False
Amani Caldwell,4,False,True,False,True
Nico Blevins,4,False,True,True,False
Demarion Kaiser,1,True,False,False,False
Carla Ashley,2,True,True,False,False
Khalil Koch,4,True,True,True,False
Nora Gross,1,False,True,True,False
Jamiya Mckenzie,3,False,True,False,True
Ashleigh Ball,2,False,True,True,True
Lorena Shaffer,1,False,True,False,True
Mariyah Mercer,4,False,True,False,False
Iliana Caldwell,3,False,True,False,True
Kasen Melendez,4,False,True,True,True
Xander Goodwin,4,False,True,False,True
Jermaine Patterson,3,True,True,False,False
Holden Vincent,2,False,True,True,True
Lena Solomon,3,False,True,True,False
Mike Welch,4,True,False,False,False
Adyson Jimenez,1,True,False,True,False
Lizeth Mcdowell,1,False,True,False,True
Keyon Branch,2,False,True,False,False
Valentino Crosby,1,True,True,True,True
Roland Santos,3,False,True,True,True
Trey Cooper,2,False,True,False,True
Katelynn Kline,2,True,True,False,True
Amy Curry,3,False,True,True,True
Alexandra Adams,2,True,True,True,True
Tia Morrow,2,True,True,True,True
Myles Decker,3,False,False,True,False
Roselyn Grimes,4,False,True,False,False
Alison Harris,4,True,True,False,False
Jenna Oconnell,3,True,True,True,True
Jared Hunt,1,False,True,True,True
Linda Powers,4,True,True,True,False
Alondra Warren,1,True,True,True,False
Ian Salinas,4,True,True,True,True
Mason Flowers,3,True,True,False,False
Maximilian Drake,1,False,True,True,False
London Gentry,2,True,True,True,True
Kirsten Clarke,1,True,True,True,True
Luis Duran,2,False,False,True,False
Logan Bentley,2,False,True,True,False
Kinley Spencer,3,True,True,True,True
Keshawn Frost,1,False,True,True,False
Lauren Bullock,2,False,True,True,False
Wyatt Luna,1,False,True,True,True
Mathew Dickson,2,False,True,True,True
Leonidas Hampton,3,True,False,False,False
Keith Webster,4,False,True,False,False
Desirae Luna,4,False,True,True,True
Dominique Higgins,3,False,True,False,True
Leonel Cox,2,False,True,False,False
Chaim Guerrero,3,True,True,False,True
Ally Bentley,3,True,True,True,False
Dane Meyers,4,False,True,False,False
Brogan King,1,False,True,False,False
Josie Reed,2,False,True,True,False
Jillian Edwards,1,True,True,False,True
Amiyah Mays,1,False,True,False,False
Bailey Lynch,4,False,True,True,False
Ruben Richards,4,False,True,True,True
Case Cervantes,4,True,True,False,False
Karson Beard,4,False,True,False,True
Julian Velasquez,4,False,True,False,True
Jace Harvey,2,True,True,False,True
Barbara Johnson,1,False,True,False,False
Isla Moreno,1,True,True,True,True
Roman Durham,2,False,True,True,True
Elijah Contreras,3,False,True,True,True
Gabriela Bowen,1,False,False,True,False
Braiden Medina,4,False,True,True,True
Kolten Winters,1,False,True,True,True
Brianna Carrillo,2,True,True,False,False
Katie Lynch,4,False,True,True,True
Kallie Liu,4,True,True,True,True
Isabell Davidson,3,False,False,False,False
Greyson Wallace,4,False,True,True,True
Spencer Henderson,1,False,True,False,False
Esmeralda Wong,3,True,True,True,True
Yair Clements,1,False,True,False,False
Jamal Ellison,1,True,True,False,False
Amelia Atkins,2,False,True,True,False
Tomas Clarke,2,False,True,False,False
Grayson Cruz,4,False,True,False,False
Ella Waters,3,False,True,True,False
Aylin Petty,3,False,True,True,True
Gabriela Hampton,3,False,True,False,False
Heidi Shannon,2,True,True,True,False
Julie Cole,3,True,True,True,True
Daniela Ramsey,1,False,True,True,True
Kaylee Wright,1,False,True,False,False
Lyric Conner,1,False,True,True,False
Romeo Wilkinson,2,True,True,True,False
Miles Horn,4,True,True,False,False
Jerome Todd,2,False,True,False,False
Roman Woods,2,False,False,False,False
Clayton Oconnell,4,False,True,True,False
Patience Cantu,3,True,True,False,True
Brodie Braun,1,False,True,True,True
Makenna Cole,2,False,True,False,True
Hayden Gutierrez,3,True,False,False,True
Dominick Vaughan,1,False,True,True,True
Lorena Sharp,3,True,False,False,True
Layton Espinoza,2,False,False,False,True
Kevin Rogers,3,False,True,False,True
Howard Cline,1,False,True,False,False
Justus Valentine,2,True,True,True,False
Jabari Khan,4,False,True,True,True
Jack Faulkner,4,True,False,True,False
Lydia Orr,2,True,True,True,True
Kianna Duncan,1,False,True,True,True
Antony Spears,4,True,True,True,False
Aliza Patel,2,False,False,True,True
Araceli Irwin,4,True,True,False,True
Joseph Nunez,4,True,True,True,True
Jaime Ramirez,2,False,True,True,True
Lindsay Cole,1,False,True,False,True
Derrick Preston,1,True,True,True,True
Cannon Chase,4,False,True,False,False
Ariel Roman,4,False,False,True,False
Andrea Meza,2,False,True,True,True
Taylor Duke,4,False,True,False,True
Aleah Knight,3,False,True,True,False
Noe Boyd,1,True,True,True,True
Isabela Strickland,3,True,True,True,False
Karli Lyons,4,False,True,True,False
Tyree Hale,4,False,True,True,False
Brent Brady,4,False,True,True,False
Ainsley Esparza,4,False,True,True,False
Elisabeth Aguirre,1,False,True,False,True
Greyson Marshall,3,True,True,False,False
Kaliyah Davila,2,True,True,False,False
Lennon Frederick,4,True,False,False,True
Kathryn Hodge,2,False,True,True,False
Mohamed Liu,4,True,True,True,True
Jerimiah Villegas,1,True,True,True,True
Keith Clay,2,False,True,False,False
Alyvia Pace,4,False,True,True,False
Madyson Maldonado,1,True,True,False,False
Jerry Sexton,1,True,True,True,False
Damon Baxter,4,True,True,True,False
Makenna Jennings,4,False,True,False,False
Broderick Mcneil,4,True,True,False,False
Lindsay Love,4,False,True,True,True
Bruno Osborne,2,False,True,False,True
Reid Duarte,2,False,True,False,False
Miley Schroeder,4,True,True,False,False
Caitlyn Baxter,1,False,False,True,True
Frances Holder,2,True,True,True,True
Nina Underwood,4,False,True,True,False
Malik Paul,4,False,False,False,True
Kadence Levine,3,False,True,True,False
Mitchell Bentley,3,False,True,True,False
Elisabeth Bright,4,False,True,False,True
Tristian Finley,1,True,True,True,False
Brittany Figueroa,3,False,True,True,True
Carlos French,2,True,True,True,True
Lina Livingston,1,False,True,True,True
Terrance Shea,2,True,True,True,False
Sarahi Mcdowell,2,True,True,True,False
Taylor Coffey,4,False,True,False,False
Corey Richard,4,True,True,False,False
Abigayle Moore,1,True,False,True,False
Charlie Bass,2,True,True,False,True
Vanessa Booth,4,True,True,True,True
Chaz Love,3,False,True,True,False
Marely Parrish,2,True,False,False,True
Jesse Cortez,4,True,False,True,True
Anton Cobb,1,False,True,True,False
Itzel Quinn,4,True,True,True,False
Mariela Rhodes,4,False,True,False,True
Sean Pineda,4,False,False,True,False
Andrea Montgomery,2,False,True,False,False
Asia Valencia,2,False,True,False,True
Ralph Macdonald,3,True,True,True,True
Jaylon Mcfarland,2,True,True,True,True
Jeffery Ware,4,False,True,True,True
Ryland Melendez,3,True,True,False,False
Kelsie Watkins,1,True,True,True,True
Valentino Costa,4,True,True,False,False
Danna Molina,1,True,True,True,True
Lara Joyce,3,True,True,False,True
Edward Sims,3,True,True,False,False
Lainey Melton,3,False,False,True,True
Kevin Rubio,4,False,True,True,False
Abbigail Parrish,1,False,True,False,False
Tyler Watkins,2,True,True,False,False
Adyson Delacruz,1,True,True,True,False
Willow Holland,1,False,True,False,False
London Johnson,3,False,True,True,True
Yasmin Flores,3,False,True,True,False
Jacob Kaiser,2,False,False,False,False
Franco Mullen,2,False,True,True,False
Macy Patterson,4,False,True,True,True
Fisher Mcdowell,3,False,True,True,False
Julio Wright,3,True,True,False,False
Evan Stokes,2,False,True,True,False
Branden Duran,2,True,True,True,False
Jazlene Tucker,4,False,True,True,False
Stephen West,4,False,False,True,False
Eli Bond,2,False,False,False,True
Jermaine Fuentes,2,True,False,True,True
Tyson Haynes,4,True,True,True,True
Paloma Simpson,2,True,True,False,False
Ari Hendricks,3,True,True,False,False
Gabriella Guerrero,4,False,True,True,True
Madalyn Khan,2,True,False,True,False
Talon Roberson,4,True,True,True,False
Sasha Davidson,1,True,True,True,False
Janelle Haney,1,False,True,True,True
Morgan Kerr,4,True,True,True,True
Fabian Choi,1,False,True,True,True
Rachel Guerrero,1,False,True,True,True
Braden Bryan,2,False,True,True,True
Keegan Schmitt,4,True,True,False,False
Albert Boyle,1,False,True,False,False
Emmy Andersen,4,False,True,True,True
Jocelyn Saunders,1,False,True,True,True
Yael Mcdowell,4,False,False,True,True
Sophia Solis,2,False,True,True,True
Paola Bryan,1,False,True,True,True
Libby Elliott,1,False,False,True,True
Francisco Caldwell,3,True,True,False,True
Zoey Grant,3,False,True,True,True
Willow George,1,False,False,True,True
Cooper Escobar,1,True,False,True,False
Sawyer Gamble,2,False,False,False,False
Koen Estes,2,False,True,False,True
Hanna Butler,4,False,True,False,True
Mikaela Mcbride,1,False,True,True,False
Regina Porter,4,True,True,True,False
Arabella Ewing,1,True,False,True,True
Rose Singleton,4,False,False,True,False
Calvin Hull,1,False,False,True,False
Kamora Downs,3,True,False,True,True
Mariyah West,3,False,False,True,False
Soren Roberson,1,False,True,True,False
Isai Ayers,3,False,True,False,True
Randy Finley,4,True,False,False,False
Elisa Benton,4,True,False,False,True
Marley Collins,2,False,True,False,True
Maribel Harding,2,True,True,True,False
Carlee Mendez,1,True,True,True,True
Lucy Greer,3,False,False,True,False
Lamont Hayden,1,True,True,True,True
Kaila Mckenzie,2,True,True,True,True
Ava Poole,4,False,True,True,True
Peyton Yu,4,False,False,True,False
Adriana Gregory,1,True,True,True,True
America Velasquez,2,False,True,True,True
Elliana Blake,3,True,True,True,True
Evan Bolton,2,False,True,True,True
Valentin Weaver,2,False,True,True,True
Sincere Collier,2,False,True,True,True
Jeffery Newman,4,True,True,True,False
Isis Nelson,4,False,True,True,False
Khloe Snow,1,False,True,True,True
Talia Johnston,2,False,True,False,True
Derek Beck,4,True,True,True,False
Marcelo Garner,3,True,True,True,False
Annie Nguyen,2,False,True,True,True
Aron Rosario,1,False,True,False,True
Adan Weiss,2,False,True,False,True
Mira Waters,3,False,True,False,True
Orion Wiley,2,True,True,True,False
Sullivan Kaiser,3,False,False,True,False
Kimberly Villa,4,True,True,False,True
Sharon May,4,False,True,True,False
Owen Petersen,2,True,True,True,True
Conor Barnett,1,False,True,False,True
Giovani Gray,3,False,True,False,True
Kaitlin Mckinney,1,True,True,False,True
Steven Barrera,3,False,True,True,False
Chris Marquez,1,True,True,False,True
Harmony Franklin,1,False,True,False,False
Miley Walls,4,False,True,False,False
Dominique Santos,2,False,True,False,True
Haven Dominguez,1,False,False,True,False
Wesley Chung,2,False,True,False,True
Amani Whitney,2,True,True,True,True
Jordan Lee,2,False,False,False,True
Sienna Frey,3,True,True,False,False
Brittany Sanchez,1,True,False,True,True
Marely Jacobs,2,False,True,True,False
Karter Grimes,2,True,True,True,True
Samir Perkins,4,True,False,True,True
Faith Mercado,3,False,True,False,False
Alvin Macdonald,1,False,True,True,True
Arabella Rhodes,1,False,True,True,False
Jaelyn Lynn,1,True,True,False,False
Katelynn Parker,3,True,True,True,True
Cullen Harvey,3,False,True,True,True
Hazel Leach,4,False,True,False,False
Ray Meza,3,False,False,True,False
Jane Burton,4,False,True,False,False
Tyree Cameron,1,True,True,True,True
Noemi Lawson,3,False,True,True,True
Ryan Larsen,3,False,True,True,False
Ruth Castillo,4,True,True,True,False
Sullivan Lutz,3,False,True,True,True
Enzo Walker,3,False,True,True,True
Deon Leonard,4,True,True,False,True
Adrian Sharp,3,True,True,True,False
Kaiya Beltran,4,False,True,True,True
Shea Ramirez,4,True,True,False,True
Neveah Elliott,4,False,False,True,True
Kaeden Saunders,4,True,True,False,True
Mercedes Parks,4,False,True,False,True
Camron Lester,1,True,True,False,False
Konnor Proctor,2,False,True,True,True
Lyla Chandler,4,False,True,True,False
Issac Solis,4,False,True,False,False
Marcelo Frye,2,False,True,True,True
Ernesto Anthony,2,False,True,True,False
Anne Vega,4,False,True,True,False
Hana Bruce,4,False,True,True,False
Carsen Shepard,1,False,False,False,False
Casey Ewing,4,False,True,True,True
Devyn Matthews,4,False,True,True,True
Slade Lawrence,3,False,False,True,True
George Dillon,3,False,True,False,False
Emery Dennis,4,False,True,False,True
Madilyn Lucas,4,False,True,True,True
Eliezer Spence,1,False,True,True,False
Finnegan Gonzales,3,True,False,False,True
Shaniya Key,4,False,True,False,True
Jonah Terrell,2,False,True,True,False
Madalynn Davenport,3,True,False,False,False
Ryleigh Davila,2,False,False,False,False
Kristian Montgomery,3,True,False,False,False
Zaniyah Parsons,4,False,True,False,False
Justice Trujillo,3,True,True,False,False
Phillip Conner,4,False,True,True,False
Cedric Jarvis,4,False,True,True,False
Jerry Price,2,False,True,True,True
Cameron Boyer,1,False,False,False,True
Giovanni Mcclain,3,True,True,False,True
Hayden Melendez,1,False,True,True,False
Jerome Bailey,1,False,False,False,False
Eric Sullivan,3,True,False,True,False
Alicia Ayers,3,False,True,True,True
Abbie Bean,3,False,False,True,True
Layla Howe,2,False,True,False,False
Brynlee Sanford,4,False,True,False,False
Nancy Stevens,2,False,True,False,True
Nathalia Hicks,2,True,True,True,True
Camryn Ayers,1,False,True,False,False
Reynaldo Berger,2,True,True,False,False
Natalee Lindsey,3,False,True,False,True
Erika Cannon,2,False,False,False,False
Mekhi Cook,1,False,False,False,True
Miah Patton,1,False,True,True,True
Kaylynn Nelson,4,False,True,False,True
Jaden Cannon,2,True,True,True,False
Natasha Haney,3,False,True,False,False
Patricia Snow,4,False,False,False,False
Savanna Peters,4,False,True,True,True
Aryan Mendez,4,False,False,False,False
Joy Heath,4,True,True,False,False
Kaylen Gates,2,True,True,False,False
Audrina Yates,3,False,False,True,False
Alena Paul,3,True,True,False,False
Jason Willis,1,False,True,False,False
Triston Payne,1,False,True,True,False
Dominik Singh,2,False,True,True,True
Halle Gould,4,False,True,True,True
Ada Wang,2,False,True,True,False
Lyric Levine,3,False,True,True,False
Aubree Lloyd,1,True,True,True,True
Kelvin Roberts,3,True,True,False,False
Ismael Wall,2,True,True,True,True
Evelyn Gamble,2,False,True,True,True
Roman Brown,4,False,True,True,True
Rolando Pena,3,False,True,False,False
Jordon Freeman,3,True,True,True,True
Tiara Malone,1,True,True,False,True
Evan Mills,2,False,True,False,False
Karsyn Washington,3,False,True,False,False
Dale Skinner,3,False,False,True,False
Pranav Moss,4,False,True,False,False
Ingrid Cervantes,4,True,True,False,True
Aiden Beasley,3,True,True,False,False
Ahmad Anderson,4,False,True,True,True
Quinten Dawson,1,False,True,False,False
Cesar Callahan,2,False,True,True,True
Pedro Day,2,False,True,True,True
Maxwell Wagner,2,True,True,True,False
Aurora Hurley,1,False,True,True,False
Ryker Rasmussen,1,False,True,False,True
Donavan Baxter,4,False,True,True,False
Amaris Faulkner,1,False,True,False,True
Edwin Lewis,4,False,True,True,False
Madilynn Cowan,1,False,True,False,True
Kingston Mcdowell,2,True,False,False,True
Jessie Dean,2,True,False,True,False
Keagan Benitez,1,True,True,True,False
Maryjane Taylor,3,False,True,True,True
Ishaan Short,3,True,True,True,True
Sidney Steele,2,False,True,True,True
Manuel Logan,3,True,True,True,True
Lydia Mccullough,1,False,True,True,False
Aditya Flores,4,False,True,True,False
Aron Eaton,4,True,True,True,False
Nick Watson,3,False,True,True,True
Kaleb Kent,2,False,False,False,True
Mark Knapp,2,False,False,True,False
Lyric Callahan,3,False,False,False,False
Kimora Wells,2,True,True,True,False
Jocelynn Harrington,4,True,True,True,False
Jagger Parker,1,False,True,False,False
Landin Fox,1,False,True,True,True
Katelynn Reyes,2,False,True,False,True
